source label,source,target label,target,weight
"Allis, Charles",4,"Brookfield, William",18,2
"Ames, Frederick Lothrop",5,"Brookfield, William",18,2
"Ames, Oliver",6,"Brookfield, William",18,1
"Astor, John Jacob (III)",7,"Brookfield, William",18,1
"Baker, George F.",8,"Brookfield, William",18,2
"Barger, Samuel F.",10,"Brookfield, William",18,2
"Bartlett, Francis",11,"Brookfield, William",18,1
"Berwind, Edward Julius",12,"Brookfield, William",18,2
"Bishop, Heber R.",13,"Brookfield, William",18,2
"Bixby, William K.",14,"Brookfield, William",18,2
"Blumenthal, George",15,"Brookfield, William",18,2
"Borden, Matthew Challoner Durfee",16,"Brookfield, William",18,2
"Burrage, Albert C.",19,"Brookfield, William",18,1
"Catlin, Daniel",21,"Brookfield, William",18,2
"Clark, George Crawford",22,"Brookfield, William",18,1
"Clark, William (Newark)",23,"Brookfield, William",18,1
"Clark, William Andrews",24,"Brookfield, William",18,2
"Clarke, Thomas B.",25,"Brookfield, William",18,1
"Closson, James T.",26,"Brookfield, William",18,1
"Clyde, William P.",27,"Brookfield, William",18,1
"Cochran, Thomas",28,"Brookfield, William",18,2
"Coffin, Charles Albert",29,"Brookfield, William",18,1
"Comstock, William C.",30,"Brookfield, William",18,1
"Connor, Washington Everett",31,"Brookfield, William",18,1
"Cook, Henry H.",32,"Brookfield, William",18,1
"Crocker, Charles",33,"Brookfield, William",18,1
"Curtis, William John",35,"Brookfield, William",18,1
"Davis, Theodore M.",36,"Brookfield, William",18,1
"Deering, Charles",38,"Brookfield, William",18,1
"Ellsworth, James W.",39,"Brookfield, William",18,1
"Fahnestock, Harris Charles",40,"Brookfield, William",18,2
"Fiske, Josiah M.",41,"Brookfield, William",18,1
"Fletcher, Isaac D.",43,"Brookfield, William",18,2
"Flower, Frederick, S.",44,"Brookfield, William",18,2
"Foos, Lamar",45,"Brookfield, William",18,1
"Frick, Henry Clay (NY)",46,"Brookfield, William",18,2
"Gardiner, George Schuyler",47,"Brookfield, William",18,1
"Gary, Elbert H.",48,"Brookfield, William",18,2
"Gould, Frank Jay",49,"Brookfield, William",18,1
"Gould, George Jay I",50,"Brookfield, William",18,1
"Graham, Malcolm",51,"Brookfield, William",18,1
"Harding, J. Horace",52,"Brookfield, William",18,2
"Harkness, Charles W.",53,"Brookfield, William",18,1
"Harrison, Hugh H.",55,"Brookfield, William",18,1
"Hartley, Marcellus",56,"Brookfield, William",18,2
"Healy, Aaron Augustus",57,"Brookfield, William",18,1
"Heye, Dr. George G.",58,"Brookfield, William",18,1
"Hill, James N.",59,"Brookfield, William",18,1
"Hine, Francis L.",60,"Brookfield, William",18,2
"Hoagland, Joseph Christoffel",61,"Brookfield, William",18,1
"Holmes, John Grier",62,"Brookfield, William",18,1
"Horton, Henry Lawrence",63,"Brookfield, William",18,1
"Hotchkiss, Horace L.",64,"Brookfield, William",18,1
"Hoyt, Charles Albert",65,"Brookfield, William",18,2
"Humphreys, Dr. Alexander C.",66,"Brookfield, William",18,1
"Huntington, Collis P.",67,"Brookfield, William",18,1
"Huntington, Henry Edwards",68,"Brookfield, William",18,1
"Hutchinson, William J.",69,"Brookfield, William",18,2
"Hyde, Clarence M.",70,"Brookfield, William",18,1
"Hyde, Henry Baldwin",71,"Brookfield, William",18,1
"Ives, Brayton C.",72,"Brookfield, William",18,2
"Jackson, Edwin E.",73,"Brookfield, William",18,2
"Jennings, Frederick Beach",74,"Brookfield, William",18,2
"Jennings, Walter",75,"Brookfield, William",18,2
"Jewett, William Kennon",76,"Brookfield, William",18,2
"Lambert, Catholina",78,"Brookfield, William",18,2
"Lawrence, Cyrus I.",79,"Brookfield, William",18,1
"Lawrence, Frank R.",80,"Brookfield, William",18,1
"Layton, Frederick",81,"Brookfield, William",18,1
"Lehman, Arthur",82,"Brookfield, William",18,2
"Leighton, George E.",83,"Brookfield, William",18,2
"Mansfield, Burton",85,"Brookfield, William",18,2
"Mather, Samuel",86,"Brookfield, William",18,2
"McAlpin, David H.",87,"Brookfield, William",18,1
"McGarrah, G. W.",88,"Brookfield, William",18,1
"Mellon, Andrew W.",89,"Brookfield, William",18,2
"Merriam, William Rush",90,"Brookfield, William",18,2
"Milbank, Jeremiah",91,"Brookfield, William",18,1
"Milliken, Seth Mellen",92,"Brookfield, William",18,2
"Mills, Darius Ogden",93,"Brookfield, William",18,1
"Moore, William Henry",94,"Brookfield, William",18,2
"Morgan, J. Pierpont",95,"Brookfield, William",18,2
"Morgan, J. Pierpont, Jr.",96,"Brookfield, William",18,2
"Nickerson, Samuel M.",97,"Brookfield, William",18,1
"Obrig, Adolf",98,"Brookfield, William",18,2
"Oliver, George Tener",99,"Brookfield, William",18,1
"Oliver, Henry W.",100,"Brookfield, William",18,2
"Peavey, Frank Hutchinson",101,"Brookfield, William",18,1
"Penfold, Edmund",102,"Brookfield, William",18,1
"Peters, Samuel T.",103,"Brookfield, William",18,1
"Ream, Norman B.",105,"Brookfield, William",18,2
"Reid, Daniel G.",106,"Brookfield, William",18,2
"Reisinger, Hugo",107,"Brookfield, William",18,1
"Riker, John Lawrence",108,"Brookfield, William",18,2
"Roberts, Marshall O.",109,"Brookfield, William",18,1
"Rockefeller, William Avery Jr.",110,"Brookfield, William",18,2
"Roebling, Ferdinand W.",111,"Brookfield, William",18,2
"Roloson, Robert W.",112,"Brookfield, William",18,2
"Ruppert, Jacob",113,"Brookfield, William",18,2
"Ryerson, Martin A.",114,"Brookfield, William",18,2
"Sabin, Charles H.",115,"Brookfield, William",18,1
"Schiff, Jacob Henry",117,"Brookfield, William",18,1
"Schwab, Charles M.",118,"Brookfield, William",18,2
"Seligman, Henry",119,"Brookfield, William",18,2
"Seligman, Isaac Newton",120,"Brookfield, William",18,1
"Shepherd, James G.",121,"Brookfield, William",18,1
"Sloane, William Douglas",122,"Brookfield, William",18,2
"Smith, Charles Stewart",123,"Brookfield, William",18,1
"Smith, Theodore E.",124,"Brookfield, William",18,2
"Spaulding, William S.",125,"Brookfield, William",18,2
"Spoor, John A.",126,"Brookfield, William",18,2
"Stanford, Leland",127,"Brookfield, William",18,2
"Stern, Louis",128,"Brookfield, William",18,2
"Stewart, Lispenard",129,"Brookfield, William",18,1
"Stillman, James",130,"Brookfield, William",18,1
"Tenney, Charles Henry",131,"Brookfield, William",18,1
"Terry, John T.",132,"Brookfield, William",18,1
"Thomas, Seth Edward",133,"Brookfield, William",18,1
"Thorne, Samuel P.",134,"Brookfield, William",18,1
"Tousey, Sinclair",135,"Brookfield, William",18,1
"Tuckerman, Lucius",136,"Brookfield, William",18,1
"Valentine, Lawson",137,"Brookfield, William",18,1
"Valentine, P.A.",138,"Brookfield, William",18,2
"Vanderbilt, Cornelius II",139,"Brookfield, William",18,1
"Walker, E. Chandler",141,"Brookfield, William",18,1
"Walters, Henry",142,"Brookfield, William",18,1
"Ward, Leslie Dodd",143,"Brookfield, William",18,2
"Warren, John Hobart",144,"Brookfield, William",18,2
"White, George Robert",145,"Brookfield, William",18,1
"Widener, Peter A.B.",146,"Brookfield, William",18,1
"Woolworth, Frank Winfield",147,"Brookfield, William",18,1
"Adams, Edward D.",148,"Burrage, Albert C.",19,3
"Alger, Russel Alexander",2,"Burrage, Albert C.",19,1
"Allen, George L.",3,"Burrage, Albert C.",19,1
"Allis, Charles",4,"Burrage, Albert C.",19,1
"Ames, Frederick Lothrop",5,"Burrage, Albert C.",19,1
"Ames, Oliver",6,"Burrage, Albert C.",19,1
"Baker, George F.",8,"Burrage, Albert C.",19,2
"Bakewell, Allen Campbell",9,"Burrage, Albert C.",19,1
"Barger, Samuel F.",10,"Burrage, Albert C.",19,1
"Berwind, Edward Julius",12,"Burrage, Albert C.",19,2
"Bishop, Heber R.",13,"Burrage, Albert C.",19,2
"Bixby, William K.",14,"Burrage, Albert C.",19,2
"Blumenthal, George",15,"Burrage, Albert C.",19,3
"Borden, Matthew Challoner Durfee",16,"Burrage, Albert C.",19,1
"Bostwick, Jabez A.",17,"Burrage, Albert C.",19,1
"Brookfield, William",18,"Burrage, Albert C.",19,1
"Catlin, Daniel",21,"Burrage, Albert C.",19,1
"Clark, William (Newark)",23,"Burrage, Albert C.",19,1
"Clark, William Andrews",24,"Burrage, Albert C.",19,2
"Clarke, Thomas B.",25,"Burrage, Albert C.",19,1
"Clyde, William P.",27,"Burrage, Albert C.",19,2
"Cochran, Thomas",28,"Burrage, Albert C.",19,2
"Coffin, Charles Albert",29,"Burrage, Albert C.",19,2
"Crocker, Charles",33,"Burrage, Albert C.",19,1
"Curtis, William John",35,"Burrage, Albert C.",19,2
"Davis, Theodore M.",36,"Burrage, Albert C.",19,1
"Deering, Charles",38,"Burrage, Albert C.",19,1
"Ellsworth, James W.",39,"Burrage, Albert C.",19,1
"Fahnestock, Harris Charles",40,"Burrage, Albert C.",19,2
"Flagler, Henry Morrison",42,"Burrage, Albert C.",19,1
"Fletcher, Isaac D.",43,"Burrage, Albert C.",19,2
"Flower, Frederick, S.",44,"Burrage, Albert C.",19,3
"Foos, Lamar",45,"Burrage, Albert C.",19,1
"Frick, Henry Clay (NY)",46,"Burrage, Albert C.",19,2
"Gardiner, George Schuyler",47,"Burrage, Albert C.",19,1
"Gary, Elbert H.",48,"Burrage, Albert C.",19,1
"Gould, Frank Jay",49,"Burrage, Albert C.",19,1
"Graham, Malcolm",51,"Burrage, Albert C.",19,1
"Harding, J. Horace",52,"Burrage, Albert C.",19,3
"Harkness, Charles W.",53,"Burrage, Albert C.",19,1
"Harrison, Hugh H.",55,"Burrage, Albert C.",19,2
"Hartley, Marcellus",56,"Burrage, Albert C.",19,1
"Healy, Aaron Augustus",57,"Burrage, Albert C.",19,1
"Hearst, William Randolph",154,"Burrage, Albert C.",19,1
"Heye, Dr. George G.",58,"Burrage, Albert C.",19,1
"Hill, James N.",59,"Burrage, Albert C.",19,1
"Hine, Francis L.",60,"Burrage, Albert C.",19,1
"Hoagland, Joseph Christoffel",61,"Burrage, Albert C.",19,1
"Hoyt, Charles Albert",65,"Burrage, Albert C.",19,1
"Humphreys, Dr. Alexander C.",66,"Burrage, Albert C.",19,1
"Huntington, Collis P.",67,"Burrage, Albert C.",19,1
"Huntington, Henry Edwards",68,"Burrage, Albert C.",19,2
"Hutchinson, William J.",69,"Burrage, Albert C.",19,2
"Hyde, Clarence M.",70,"Burrage, Albert C.",19,1
"Ives, Brayton C.",72,"Burrage, Albert C.",19,2
"Jackson, Edwin E.",73,"Burrage, Albert C.",19,1
"Jennings, Frederick Beach",74,"Burrage, Albert C.",19,1
"Jennings, Walter",75,"Burrage, Albert C.",19,2
"Jewett, William Kennon",76,"Burrage, Albert C.",19,2
"Lambert, Catholina",78,"Burrage, Albert C.",19,1
"Layton, Frederick",81,"Burrage, Albert C.",19,1
"Lehman, Arthur",82,"Burrage, Albert C.",19,2
"Leighton, George E.",83,"Burrage, Albert C.",19,1
"Lewisohn, Adolph",84,"Burrage, Albert C.",19,1
"Mansfield, Burton",85,"Burrage, Albert C.",19,2
"Mather, Samuel",86,"Burrage, Albert C.",19,2
"McAlpin, David H.",87,"Burrage, Albert C.",19,1
"Mellon, Andrew W.",89,"Burrage, Albert C.",19,2
"Merriam, William Rush",90,"Burrage, Albert C.",19,2
"Milbank, Jeremiah",91,"Burrage, Albert C.",19,1
"Milliken, Seth Mellen",92,"Burrage, Albert C.",19,1
"Mills, Darius Ogden",93,"Burrage, Albert C.",19,2
"Moore, William Henry",94,"Burrage, Albert C.",19,1
"Morgan, J. Pierpont",95,"Burrage, Albert C.",19,2
"Morgan, J. Pierpont, Jr.",96,"Burrage, Albert C.",19,2
"Obrig, Adolf",98,"Burrage, Albert C.",19,1
"Oliver, George Tener",99,"Burrage, Albert C.",19,1
"Oliver, Henry W.",100,"Burrage, Albert C.",19,3
"Penfold, Edmund",102,"Burrage, Albert C.",19,1
"Ream, Norman B.",105,"Burrage, Albert C.",19,1
"Reid, Daniel G.",106,"Burrage, Albert C.",19,1
"Reisinger, Hugo",107,"Burrage, Albert C.",19,1
"Riker, John Lawrence",108,"Burrage, Albert C.",19,2
"Rockefeller, William Avery Jr.",110,"Burrage, Albert C.",19,3
"Roebling, Ferdinand W.",111,"Burrage, Albert C.",19,2
"Roloson, Robert W.",112,"Burrage, Albert C.",19,1
"Ruppert, Jacob",113,"Burrage, Albert C.",19,2
"Ryerson, Martin A.",114,"Burrage, Albert C.",19,1
"Schwab, Charles M.",118,"Burrage, Albert C.",19,1
"Seligman, Henry",119,"Burrage, Albert C.",19,2
"Shepherd, James G.",121,"Burrage, Albert C.",19,2
"Sloane, William Douglas",122,"Burrage, Albert C.",19,1
"Smith, Theodore E.",124,"Burrage, Albert C.",19,1
"Spaulding, William S.",125,"Burrage, Albert C.",19,1
"Spoor, John A.",126,"Burrage, Albert C.",19,1
"Stanford, Leland",127,"Burrage, Albert C.",19,2
"Stern, Louis",128,"Burrage, Albert C.",19,1
"Stillman, James",130,"Burrage, Albert C.",19,1
"Thomas, Seth Edward",133,"Burrage, Albert C.",19,1
"Thorne, Samuel P.",134,"Burrage, Albert C.",19,1
"Tuckerman, Lucius",136,"Burrage, Albert C.",19,1
"Valentine, Lawson",137,"Burrage, Albert C.",19,2
"Valentine, P.A.",138,"Burrage, Albert C.",19,1
"Walker, E. Chandler",141,"Burrage, Albert C.",19,1
"Ward, Leslie Dodd",143,"Burrage, Albert C.",19,2
"Warren, John Hobart",144,"Burrage, Albert C.",19,1
"Widener, Peter A.B.",146,"Burrage, Albert C.",19,1
"Willets, Howard",173,"Burrage, Albert C.",19,1
"Adams, Edward D.",148,"Butler, Theron R.",20,1
"Aitken, John W.",1,"Butler, Theron R.",20,1
"Alger, Russel Alexander",2,"Butler, Theron R.",20,1
"Ames, Frederick Lothrop",5,"Butler, Theron R.",20,1
"Ames, Oliver",6,"Butler, Theron R.",20,1
"Baker, George F.",8,"Butler, Theron R.",20,1
"Barger, Samuel F.",10,"Butler, Theron R.",20,1
"Berwind, Edward Julius",12,"Butler, Theron R.",20,1
"Bishop, Heber R.",13,"Butler, Theron R.",20,1
"Bixby, William K.",14,"Butler, Theron R.",20,1
"Bostwick, Jabez A.",17,"Butler, Theron R.",20,1
"Carstairs, John Haseltine",149,"Butler, Theron R.",20,1
"Clyde, William P.",27,"Butler, Theron R.",20,1
"Cochran, Thomas",28,"Butler, Theron R.",20,2
"Crocker, Charles",33,"Butler, Theron R.",20,1
"Curtis, George N.",34,"Butler, Theron R.",20,1
"Curtis, William John",35,"Butler, Theron R.",20,1
"De Lima, David A.",37,"Butler, Theron R.",20,2
"Ellsworth, James W.",39,"Butler, Theron R.",20,1
"Fahnestock, Harris Charles",40,"Butler, Theron R.",20,1
"Field, Marshall",150,"Butler, Theron R.",20,1
"Fiske, Josiah M.",41,"Butler, Theron R.",20,1
"Flagler, Henry Morrison",42,"Butler, Theron R.",20,2
"Flower, Frederick, S.",44,"Butler, Theron R.",20,1
"Gould, Frank Jay",49,"Butler, Theron R.",20,1
"Gould, George Jay I",50,"Butler, Theron R.",20,1
"Harding, J. Horace",52,"Butler, Theron R.",20,1
"Harkness, Charles W.",53,"Butler, Theron R.",20,1
"Harkness, Edward",54,"Butler, Theron R.",20,1
"Harrison, Hugh H.",55,"Butler, Theron R.",20,1
"Hearn, George A.",151,"Butler, Theron R.",20,1
"Hill, James N.",59,"Butler, Theron R.",20,1
"Holmes, John Grier",62,"Butler, Theron R.",20,1
"Huntington, Collis P.",67,"Butler, Theron R.",20,2
"Huntington, Henry Edwards",68,"Butler, Theron R.",20,2
"Hyde, Henry Baldwin",71,"Butler, Theron R.",20,1
"Ives, Brayton C.",72,"Butler, Theron R.",20,1
"Jennings, Frederick Beach",74,"Butler, Theron R.",20,2
"Jewett, William Kennon",76,"Butler, Theron R.",20,1
"King, David H., Jr.",77,"Butler, Theron R.",20,1
"Lawrence, Cyrus I.",79,"Butler, Theron R.",20,1
"Lehman, Arthur",82,"Butler, Theron R.",20,2
"Leighton, George E.",83,"Butler, Theron R.",20,1
"Lewisohn, Adolph",84,"Butler, Theron R.",20,1
"McGarrah, G. W.",88,"Butler, Theron R.",20,1
"Mellon, Andrew W.",89,"Butler, Theron R.",20,1
"Milbank, Jeremiah",91,"Butler, Theron R.",20,2
"Milliken, Seth Mellen",92,"Butler, Theron R.",20,1
"Mills, Darius Ogden",93,"Butler, Theron R.",20,1
"Moore, William Henry",94,"Butler, Theron R.",20,1
"Morgan, J. Pierpont",95,"Butler, Theron R.",20,1
"Morgan, J. Pierpont, Jr.",96,"Butler, Theron R.",20,1
"Nickerson, Samuel M.",97,"Butler, Theron R.",20,1
"Oliver, Henry W.",100,"Butler, Theron R.",20,1
"Peavey, Frank Hutchinson",101,"Butler, Theron R.",20,2
"Peters, Samuel T.",103,"Butler, Theron R.",20,1
"Raynor, James A.",104,"Butler, Theron R.",20,1
"Ream, Norman B.",105,"Butler, Theron R.",20,2
"Reid, Daniel G.",106,"Butler, Theron R.",20,1
"Riker, John Lawrence",108,"Butler, Theron R.",20,1
"Roberts, Marshall O.",109,"Butler, Theron R.",20,1
"Rockefeller, William Avery Jr.",110,"Butler, Theron R.",20,2
"Roebling, Ferdinand W.",111,"Butler, Theron R.",20,1
"Roloson, Robert W.",112,"Butler, Theron R.",20,1
"Ryerson, Martin A.",114,"Butler, Theron R.",20,1
"Sabin, Charles H.",115,"Butler, Theron R.",20,1
"Salter, Thomas P.",116,"Butler, Theron R.",20,1
"Schiff, Jacob Henry",117,"Butler, Theron R.",20,1
"Seligman, Henry",119,"Butler, Theron R.",20,1
"Sloane, William Douglas",122,"Butler, Theron R.",20,2
"Smith, Charles Stewart",123,"Butler, Theron R.",20,1
"Spaulding, William S.",125,"Butler, Theron R.",20,1
"Stanford, Leland",127,"Butler, Theron R.",20,1
"Tenney, Charles Henry",131,"Butler, Theron R.",20,1
"Terry, John T.",132,"Butler, Theron R.",20,1
"Thorne, Samuel P.",134,"Butler, Theron R.",20,1
"Valentine, P.A.",138,"Butler, Theron R.",20,1
"Vanderbilt, Cornelius II",139,"Butler, Theron R.",20,1
"Vanderbilt, William Kissam",140,"Butler, Theron R.",20,1
"Walker, E. Chandler",141,"Butler, Theron R.",20,1
"Walters, Henry",142,"Butler, Theron R.",20,1
"Ward, Leslie Dodd",143,"Butler, Theron R.",20,1
"Warren, John Hobart",144,"Butler, Theron R.",20,1
"White, George Robert",145,"Butler, Theron R.",20,1
"Widener, Peter A.B.",146,"Butler, Theron R.",20,1
"Woolworth, Frank Winfield",147,"Butler, Theron R.",20,1
"Avery, Samuel Putnam",163,"Carstairs, Charles Stewart",167,1
"Clarke, Augustus W.",168,"Carstairs, Charles Stewart",167,1
"Clarke, Thomas B.",25,"Carstairs, Charles Stewart",167,1
"Crocker, Charles",33,"Carstairs, Charles Stewart",167,1
"Dun, Robert Graham",169,"Carstairs, Charles Stewart",167,1
"Field, Marshall",150,"Carstairs, Charles Stewart",167,1
"Fuller, William H.",170,"Carstairs, Charles Stewart",167,1
"Harbeck, Charles T.",158,"Carstairs, Charles Stewart",167,1
"Healy, Aaron Augustus",57,"Carstairs, Charles Stewart",167,1
"Inglis, James Smith",171,"Carstairs, Charles Stewart",167,1
"Kirby, Thomas E.",172,"Carstairs, Charles Stewart",167,1
"Lehman, Arthur",82,"Carstairs, Charles Stewart",167,1
"Reinhardt, Henry",165,"Carstairs, Charles Stewart",167,1
"Stern, Louis",128,"Carstairs, Charles Stewart",167,1
"Terry, John T.",132,"Carstairs, Charles Stewart",167,1
"Walters, Henry",142,"Carstairs, Charles Stewart",167,1
"Willets, Howard",173,"Carstairs, Charles Stewart",167,1
"Aitken, John W.",1,"Carstairs, John Haseltine",149,1
"Butler, Theron R.",20,"Carstairs, John Haseltine",149,1
"Cochran, Thomas",28,"Carstairs, John Haseltine",149,1
"De Lima, David A.",37,"Carstairs, John Haseltine",149,1
"Field, Marshall",150,"Carstairs, John Haseltine",149,1
"Fiske, Josiah M.",41,"Carstairs, John Haseltine",149,1
"Flagler, Henry Morrison",42,"Carstairs, John Haseltine",149,1
"Hearn, George A.",151,"Carstairs, John Haseltine",149,1
"Huntington, Collis P.",67,"Carstairs, John Haseltine",149,1
"Huntington, Henry Edwards",68,"Carstairs, John Haseltine",149,1
"Hyde, Henry Baldwin",71,"Carstairs, John Haseltine",149,1
"Jennings, Frederick Beach",74,"Carstairs, John Haseltine",149,1
"Lehman, Arthur",82,"Carstairs, John Haseltine",149,1
"Lewisohn, Adolph",84,"Carstairs, John Haseltine",149,1
"Milbank, Jeremiah",91,"Carstairs, John Haseltine",149,1
"Milliken, Seth Mellen",92,"Carstairs, John Haseltine",149,1
"Peavey, Frank Hutchinson",101,"Carstairs, John Haseltine",149,1
"Peters, Samuel T.",103,"Carstairs, John Haseltine",149,1
"Ream, Norman B.",105,"Carstairs, John Haseltine",149,1
"Rockefeller, William Avery Jr.",110,"Carstairs, John Haseltine",149,1
"Roloson, Robert W.",112,"Carstairs, John Haseltine",149,1
"Ryerson, Martin A.",114,"Carstairs, John Haseltine",149,1
"Sabin, Charles H.",115,"Carstairs, John Haseltine",149,1
"Sloane, William Douglas",122,"Carstairs, John Haseltine",149,1
"Smith, Charles Stewart",123,"Carstairs, John Haseltine",149,1
"Spaulding, William S.",125,"Carstairs, John Haseltine",149,1
"Tenney, Charles Henry",131,"Carstairs, John Haseltine",149,1
"White, George Robert",145,"Carstairs, John Haseltine",149,1
"Woolworth, Frank Winfield",147,"Carstairs, John Haseltine",149,1
"Adams, Edward D.",148,"Catlin, Daniel",21,2
"Aitken, John W.",1,"Catlin, Daniel",21,1
"Alger, Russel Alexander",2,"Catlin, Daniel",21,1
"Allen, George L.",3,"Catlin, Daniel",21,1
"Allis, Charles",4,"Catlin, Daniel",21,2
"Ames, Frederick Lothrop",5,"Catlin, Daniel",21,2
"Ames, Oliver",6,"Catlin, Daniel",21,1
